countryCode;adminCode1;cityName;lat;lng
BR;30;Gravata;-8.20111;-35.56472
BR;6;Granja;-3.12028;-40.82611
BR;13;Grajau;-5.81944;-46.13861
BR;30;Goiana;-7.56056;-35.0025
BR;30;Gloria do Goita;-8.00167;-35.29278
BR;30;Garanhuns;-8.88202;-36.50216
BR;30;Gameleira;-8.58444;-35.38667
BR;6;Fortaleza;-3.71722;-38.54306
BR;20;Floriano;-6.76694;-43.0225
BR;30;Floresta;-8.60111;-38.56861
BR;6;Eusebio;-3.89;-38.45056
BR;22;Extremoz;-5.70556;-35.30722
BR;13;Estreito;-5.78333;-43.25
BR;20;Esperantina;-3.90167;-42.23361
BR;17;Esperanca;-7.03306;-35.85722
BR;30;Escada;-8.35917;-35.22361
BR;13;Dom Pedro;-5.03749;-44.43857
BR;20;Demerval Lobao;-5.35833;-42.67639
BR;2;Delmiro Gouveia;-9.38861;-37.99917
BR;30;Custodia;-8.0875;-37.64306
BR;13;Cururupu;-1.82833;-44.86833
BR;22;Currais Novos;-6.26083;-36.51778
BR;30;Cupira;-8.61667;-35.95
BR;6;Crato;-7.23417;-39.40944
BR;6;Crateus;-5.17833;-40.6775
BR;13;Coroata;-4.13;-44.12417
BR;30;Condado;-7.58583;-35.10583
BR;16;Conceicao do Araguaia;-8.26441;-49.26982
BR;13;Colinas;-6.02583;-44.24917
BR;13;Coelho Neto;-4.25667;-43.01278
BR;13;Codo;-4.45528;-43.88556
BR;13;Chapadinha;-3.74167;-43.36028
BR;30;Cha Grande;-8.23833;-35.46167
BR;22;Ceara Mirim;-5.63444;-35.42556
BR;13;Caxias;-4.85889;-43.35611
BR;6;Caucaia;-3.73611;-38.65306
BR;17;Catole do Rocha;-6.34389;-37.74667
BR;30;Catende;-8.66667;-35.71667
BR;16;Castanhal;-1.29389;-47.92639
BR;6;Cascavel;-4.13306;-38.24194
BR;30;Caruaru;-8.28333;-35.97611
BR;30;Carpina;-7.85083;-35.25472
BR;13;Carolina;-7.33561;-47.46218
BR;16;Capitao Poco;-1.74639;-47.05944
BR;16;Capanema;-1.19583;-47.18083
BR;6;Caninde;-4.35889;-39.31167
BR;22;Canguaretama;-6.38;-35.12889
BR;6;Campos Sales;-7.07444;-40.37611
BR;20;Campo Maior;-4.82778;-42.16861
BR;2;Campo Alegre;-9.78194;-36.35083
BR;17;Campina Grande;-7.23056;-35.88111
BR;6;Camocim;-2.90222;-40.84111
BR;16;Cameta;-2.24444;-49.49583
BR;2;Cajueiro;-9.71667;-36.45
BR;17;Cajazeiras;-6.89028;-38.55528
BR;22;Caico;-6.45833;-37.09778
BR;30;Cabrobo;-8.51417;-39.31
BR;30;Cabo;-8.28333;-35.03333
BR;17;Cabedelo;-6.98111;-34.83389
BR;13;Buriti Bravo;-5.83722;-43.83361
BR;30;Buique;-8.62306;-37.15583
BR;16;Breves;-1.68222;-50.48028
BR;6;Brejo Santo;-7.49333;-38.98722
BR;30;Brejo da Madre de Deus;-8.14583;-36.37111
BR;16;Braganca;-1.05361;-46.76556
BR;30;Bom Conselho;-9.16972;-36.67972
BR;6;Boa Viagem;-5.1275;-39.73222
BR;30;Bezerros;-8.23333;-35.79694
BR;16;Benevides;-1.36139;-48.24472
BR;30;Belo Jardim;-8.33556;-36.42417
BR;17;Belem;-6.69167;-35.53333
BR;16;Belem;-1.45583;-48.50444
BR;6;Beberibe;-4.17972;-38.13056
BR;17;Bayeux;-7.125;-34.93222
BR;6;Baturite;-4.32861;-38.88472
BR;30;Barreiros;-8.81833;-35.18639
BR;13;Barreirinhas;-2.75556;-42.82591
BR;20;Barras;-4.24444;-42.29444
BR;13;Barra do Corda;-5.50556;-45.24333
BR;16;Barcarena;-1.50583;-48.62583
BR;6;Barbalha;-7.31111;-39.30417
BR;13;Balsas;-7.5325;-46.03556
BR;13;Bacabal;-4.29167;-44.79167
BR;16;Augusto Correa;-1.02167;-46.635
BR;2;Atalaia;-9.50194;-36.02278
BR;22;Areia Branca;-4.95611;-37.13694
BR;30;Arcoverde;-8.41889;-37.05389
BR;30;Araripina;-7.57611;-40.49833
BR;13;Arari;-3.45361;-44.78
BR;2;Arapiraca;-9.7525;-36.66111
BR;31;Araguaina;-7.19111;-48.20722
BR;6;Aracati;-4.56167;-37.76972
BR;6;Aquiraz;-3.90139;-38.39111
BR;22;Apodi;-5.66417;-37.79889
BR;16;Ananindeua;-1.36556;-48.37222
BR;30;Amaraji;-8.38306;-35.4525
BR;20;Altos;-5.03806;-42.46
BR;16;Altamira;-3.20333;-52.20639
BR;16;Almeirim;-1.52333;-52.58167
BR;16;Alenquer;-1.94167;-54.73833
BR;17;Alagoa Grande;-7.15833;-35.63
BR;30;Aguas Belas;-9.11139;-37.12306
BR;30;Agua Preta;-8.7075;-35.53056
BR;30;Afogados da Ingazeira;-7.75083;-37.63917
BR;22;Acu;-5.57667;-36.90861
BR;6;Acopiara;-6.09528;-39.4525
BR;6;Acarau;-2.88556;-40.12
BR;30;Abreu e Lima;-7.91167;-34.90278
BR;16;Abaetetuba;-1.71806;-48.8825
BR;5;Xique Xique;-10.82294;-42.72815
BR;26;Xanxere;-26.87694;-52.40417
BR;27;Votuporanga;-20.42278;-49.97278
BR;27;Votorantim;-23.54667;-47.43778
BR;21;Volta Redonda;-22.52306;-44.10417
BR;5;Vitoria da Conquista;-14.86611;-40.83944
BR;8;Vitoria;-20.31944;-40.33778
BR;15;Visconde do Rio Branco;-21.01028;-42.84056
BR;27;Viradouro;-20.87306;-48.29694
BR;27;Vinhedo;-23.02972;-46.97528
BR;8;Vila Velha;-20.32972;-40.2925
BR;26;Videira;-27.00833;-51.15167
BR;15;Vicosa;-20.75389;-42.88194
BR;8;Viana;-20.39028;-40.49611
BR;23;Viamao;-30.08111;-51.02333
BR;15;Vespasiano;-19.69194;-43.92333
BR;23;Veranopolis;-28.93611;-51.54944
BR;5;Vera Cruz;-12.63333;-41.03333
BR;18;Wenceslau Braz;-23.87389;-49.80278
BR;23;Venancio Aires;-29.60639;-52.19194
BR;15;Vazante;-17.98694;-46.90778
BR;21;Vassouras;-22.40389;-43.6625
BR;27;Varzea Paulista;-23.21139;-46.82833
BR;14;Varzea Grande;-15.64667;-56.1325
BR;15;Varzea da Palma;-17.5976;-44.73367
BR;15;Varginha;-21.55139;-45.43028
BR;27;Vargem Grande do Sul;-21.83222;-46.89361
BR;27;Valparaiso;-21.22778;-50.86833
BR;27;Valinhos;-22.97056;-46.99583
BR;21;Valenca;-22.24556;-43.70028
BR;5;Valenca;-13.37028;-39.07306
BR;23;Vacaria;-28.51222;-50.93389
BR;23;Uruguaiana;-29.75472;-57.08833
BR;5;Urucuca;-14.59306;-39.28444
BR;29;Uruacu;-14.52472;-49.14083
BR;18;Uniao da Vitoria;-26.23;-51.08639
BR;15;Unai;-16.3575;-46.90611
BR;5;Una;-15.29333;-39.07528
BR;18;Umuarama;-23.76639;-53.325
BR;15;Uberlandia;-18.91861;-48.27722
BR;15;Uberaba;-19.74833;-47.93194
BR;27;Ubatuba;-23.43389;-45.07111
BR;5;Ubata;-14.20906;-39.52641
BR;5;Ubaitaba;-14.3125;-39.32333
BR;15;Uba;-21.12;-42.94278
BR;23;Tupancireta;-29.08056;-53.83583
BR;15;Tupaciguara;-18.59222;-48.705
BR;27;Tupa;-21.93472;-50.51361
BR;5;Tucano;-10.95817;-38.79084
BR;26;Tubarao;-28.46667;-49.00694
BR;29;Trindade;-16.64944;-49.48889
BR;21;Tres Rios;-22.11667;-43.20917
BR;15;Tres Pontas;-21.36667;-45.5125
BR;23;Tres Passos;-27.45556;-53.93194
BR;11;Tres Lagoas;-20.78765;-51.70338
BR;23;Tres de Maio;-27.77333;-54.24
BR;23;Tres Coroas;-29.51694;-50.77778
BR;15;Tres Coracoes;-21.69694;-45.25333
BR;27;Tremembe;-22.95833;-45.54944
BR;23;Tramandai;-29.98472;-50.13361
BR;23;Torres;-29.33528;-49.72694
BR;18;Toledo;-24.71361;-53.74306
BR;28;Tobias Barreto;-11.18389;-37.99833
BR;15;Timoteo;-19.58106;-42.64953
BR;26;Timbo;-26.82333;-49.27167
BR;26;Tijucas;-27.24139;-48.63361
BR;27;Tiete;-23.10194;-47.71472
BR;23;Teutonia;-29.44806;-51.80639
BR;21;Teresopolis;-22.4167;-42.97822
BR;15;Teofilo Otoni;-17.8575;-41.50528
BR;27;Teodoro Sampaio;-22.5325;-52.1675
BR;18;Telemaco Borba;-24.32389;-50.61556
BR;27;Taubate;-23.02639;-45.55528
BR;27;Tatui;-23.35556;-47.85694
BR;27;Taquarituba;-23.53306;-49.24444
BR;27;Taquaritinga;-21.40611;-48.50472
BR;23;Taquari;-29.79972;-51.86444
BR;23;Taquara;-29.65056;-50.78056
BR;5;Tapiramuta;-11.84722;-40.79139
BR;23;Tapes;-30.67333;-51.39583
BR;21;Tangua;-22.73028;-42.71417
BR;27;Tanabi;-20.62639;-49.64917
BR;27;Tambau;-21.705;-47.27444
BR;15;Taiobeiras;-15.80778;-42.23306
BR;27;Taboao da Serra;-23.62611;-46.79167
BR;27;Suzano;-23.5425;-46.31083
BR;27;Sumare;-22.82194;-47.26694
BR;27;Sorocaba;-23.50167;-47.45806
BR;23;Soledade;-28.81833;-52.51028
BR;27;Socorro;-22.59139;-46.52889
BR;5;Sobradinho;-12.83333;-39.1
BR;28;Simao Dias;-10.73833;-37.81111
BR;21;Silva Jardim;-22.65083;-42.39167
BR;11;Sidrolandia;-20.93194;-54.96139
BR;15;Sete Lagoas;-19.46583;-44.24667
BR;27;Sertaozinho;-21.13778;-47.99028
BR;5;Serrinha;-11.66417;-39.0075
BR;27;Serra Negra;-22.61222;-46.70056
BR;27;Serrana;-21.21139;-47.59556
BR;8;Serra;-20.12861;-40.30778
BR;21;Seropedica;-22.74389;-43.7075
BR;5;Senhor do Bonfim;-10.46139;-40.18944
BR;29;Senador Canedo;-16.70806;-49.09306
BR;5;Seabra;-12.41713;-41.77049
BR;26;Schroeder;-26.4125;-49.07306
BR;5;Saubara;-12.7375;-38.76861
BR;15;Sarzedo;-20.03528;-44.14472
BR;23;Sarandi;-27.94389;-52.92306
BR;18;Sarandi;-23.44361;-51.87389
BR;21;Saquarema;-22.92;-42.51028
BR;23;Sapucaia;-29.83333;-51.15
BR;23;Sapiranga;-29.63806;-51.00694
BR;27;Sao Vicente;-23.96306;-46.39194
BR;23;Sao Sepe;-30.16056;-53.56528
BR;5;Sao Sebastiao do Passe;-12.5125;-38.49528
BR;15;Sao Sebastiao do Paraiso;-20.91694;-46.99139
BR;23;Sao Sebastiao do Cai;-29.58667;-51.37556
BR;27;Sao Sebastiao;-23.76;-45.40972
BR;27;Sao Roque;-23.52917;-47.13528
BR;21;Sao Pedro da Aldeia;-22.83917;-42.10278
BR;27;Sao Pedro;-22.54861;-47.91389
BR;27;Sao Paulo;-23.5475;-46.63611
BR;18;Sao Miguel do Iguacu;-25.34806;-54.23778
BR;29;Sao Miguel do Araguaia;-13.275;-50.16278
BR;18;Sao Mateus do Sul;-25.87417;-50.38278
BR;8;Sao Mateus;-18.72011;-39.85891
BR;23;Sao Marcos;-28.97111;-51.06806
BR;27;Sao Manuel;-22.73111;-48.57056
BR;23;Sao Luiz Gonzaga;-28.40833;-54.96083
BR;29;Sao Luis de Montes Belos;-16.525;-50.37222
BR;23;Sao Lourenco do Sul;-31.36528;-51.97833
BR;15;Sao Lourenco;-22.11639;-45.05444
BR;23;Sao Leopoldo;-29.76028;-51.14722
BR;18;Sao Jose dos Pinhais;-25.5302;-49.20836
BR;27;Sao Jose dos Campos;-23.17944;-45.88694
BR;27;Sao Jose do Rio Preto;-20.81972;-49.37944
BR;27;Sao Jose do Rio Pardo;-21.59556;-46.88861
BR;26;Sao Jose;-28.21171;-49.1632
BR;27;Sao Joaquim da Barra;-20.58139;-47.85472
BR;26;Sao Joaquim;-28.29389;-49.93167
BR;15;Sao Joao Nepomuceno;-21.54;-43.01056
BR;21;Sao Joao de Meriti;-22.80389;-43.37222
BR;15;Sao Joao del Rei;-21.13556;-44.26167
BR;27;Sao Joao da Boa Vista;-21.96917;-46.79806
BR;21;Sao Joao da Barra;-21.64028;-41.05111
BR;23;Sao Jeronimo;-29.95917;-51.72222
BR;15;Sao Gotardo;-19.31111;-46.04889
BR;15;Sao Goncalo do Sapucai;-21.89222;-45.59528
BR;23;Sao Gabriel;-30.33639;-54.32
BR;26;Sao Francisco do Sul;-26.24333;-48.63806
BR;5;Sao Francisco do Conde;-12.6275;-38.68
BR;15;Sao Francisco;-15.94861;-44.86444
BR;21;Sao Fidelis;-21.64611;-41.74694
BR;28;Sao Cristovao;-11.01472;-37.20639
BR;27;Sao Carlos;-22.0175;-47.89083
BR;27;Sao Caetano do Sul;-23.62306;-46.55111
BR;23;Sao Borja;-28.66056;-56.00444
BR;27;Sao Bernardo do Campo;-23.69389;-46.565
BR;26;Sao Bento do Sul;-26.25028;-49.37861
BR;15;Santos Dumont;-21.45667;-43.5525
BR;27;Santos;-23.96083;-46.33361
BR;5;Santo Estevao;-12.43028;-39.25139
BR;15;Santo Antonio do Monte;-20.08722;-45.29361
BR;15;Santo Antonio do Amparo;-20.94639;-44.91889
BR;27;Santo Antonio de Posse;-22.60611;-46.91944
BR;21;Santo Antonio de Padua;-21.53944;-42.18028
BR;5;Santo Antonio de Jesus;-12.96889;-39.26139
BR;18;Santo Antonio da Platina;-23.295;-50.07722
BR;23;Santo Angelo;-28.29917;-54.26306
BR;27;Santo Andre;-23.66389;-46.53833
BR;27;Santo Anastacio;-21.83833;-51.61028
BR;26;Santo Amaro da Imperatriz;-27.68806;-48.77861
BR;5;Santo Amaro;-12.54667;-38.71194
BR;23;Santiago;-29.19167;-54.86722
BR;23;Santa Vitoria do Palmar;-33.51889;-53.36806
BR;27;Santa Rosa de Viterbo;-21.47278;-47.36306
BR;23;Santa Rosa;-27.87083;-54.48139
BR;15;Santa Rita do Sapucai;-22.25222;-45.70333
BR;27;Santa Rita do Passa Quatro;-21.71028;-47.47806
BR;15;Santana do Paraiso;-19.36361;-42.56861
BR;23;Santana do Livramento;-30.89083;-55.53278
BR;27;Santana de Parnaiba;-23.44417;-46.91778
BR;5;Santa Maria da Vitoria;-13.38814;-44.19868
BR;23;Santa Maria;-29.68417;-53.80694
BR;15;Santa Luzia;-19.76972;-43.85139
BR;5;Santaluz;-11.25583;-39.37472
BR;27;Santa Isabel;-23.31556;-46.22139
BR;29;Santa Helena de Goias;-17.81361;-50.59694
BR;27;Santa Gertrudes;-22.45667;-47.53028
BR;27;Santa Fe do Sul;-20.21111;-50.92583
BR;23;Santa Cruz do Sul;-29.7175;-52.42583
BR;27;Santa Cruz do Rio Pardo;-22.89889;-49.6325
BR;27;Santa Cruz das Palmeiras;-21.82694;-47.24861
BR;5;Santa Cruz Cabralia;-16.27806;-39.02472
BR;26;Santa Cecilia;-26.96083;-50.42694
BR;27;Santa Barbara d'Oeste;-22.75361;-47.41361
BR;5;Salvador;-12.97111;-38.51083
BR;27;Salto de Pirapora;-23.64889;-47.57333
BR;27;Salto;-23.20083;-47.28694
BR;15;Salinas;-16.17028;-42.29028
BR;15;Sacramento;-19.86528;-47.44
BR;5;Ruy Barbosa;-12.28389;-40.49389
BR;29;Rubiataba;-15.16444;-49.80333
BR;23;Rosario do Sul;-30.25833;-54.91417
BR;14;Rondonopolis;-16.47083;-54.63556
BR;23;Rolante;-29.65056;-50.57583
BR;18;Rolandia;-23.30972;-51.36917
BR;11;Rio Verde de Mato Grosso;-18.91806;-54.84417
BR;5;Rio Real;-11.48472;-37.93278
BR;23;Rio Pardo;-29.98972;-52.37806
BR;18;Rio Negro;-26.10583;-49.7975
BR;26;Rio Negrinho;-26.25444;-49.51833
BR;27;Rio Grande da Serra;-23.74417;-46.39833
BR;23;Rio Grande;-32.035;-52.09861
BR;26;Rio do Sul;-27.21417;-49.64306
BR;21;Rio de Janeiro;-22.90642;-43.18223
BR;27;Rio das Pedras;-22.84333;-47.60611
BR;21;Rio das Ostras;-22.52694;-41.945
BR;27;Rio Claro;-22.41139;-47.56139
BR;11;Rio Brilhante;-21.80194;-54.54639
BR;18;Rio Branco do Sul;-25.19;-49.31417
BR;21;Rio Bonito;-22.70861;-42.60972
BR;27;Ribeirao Preto;-21.1775;-47.81028
BR;27;Ribeirao Pires;-23.71056;-46.41333
BR;15;Ribeirao das Neves;-19.76694;-44.08667
BR;26;Ribeirao da Ilha;-27.69934;-48.53219
BR;5;Ribeira do Pombal;-10.83444;-38.53583
BR;5;Riachao do Jacuipe;-11.80694;-39.38556
BR;15;Resplendor;-19.32556;-41.25528
BR;21;Resende;-22.46889;-44.44667
BR;27;Registro;-24.4875;-47.84361
BR;27;Regente Feijo;-22.22139;-51.30278
BR;27;Rancharia;-22.22917;-50.89306
BR;29;Quirinopolis;-18.44833;-50.45167
BR;21;Queimados;-22.71611;-43.55528
BR;18;Quatro Barras;-25.36556;-49.07694
BR;23;Quarai;-30.3875;-56.45139
BR;18;Prudentopolis;-25.21306;-50.97778
BR;28;Propria;-10.21111;-36.84028
BR;27;Promissao;-21.53667;-49.85806
BR;27;Presidente Venceslau;-21.87611;-51.84389
BR;27;Presidente Prudente;-22.12556;-51.38889
BR;27;Presidente Epitacio;-21.76333;-52.11556
BR;15;Prata;-19.30722;-48.92417
BR;27;Praia Grande;-24.00583;-46.40278
BR;5;Prado;-17.34111;-39.22083
BR;15;Pouso Alegre;-22.23;-45.93639
BR;29;Posse;-14.09306;-46.36944
BR;26;Porto Uniao;-26.23806;-51.07833
BR;5;Porto Seguro;-16.44972;-39.06472
BR;27;Porto Ferreira;-21.85389;-47.47917
BR;27;Porto Feliz;-23.21472;-47.52389
BR;23;Porto Alegre;-30.03306;-51.23
BR;23;Portao;-29.70167;-51.24194
BR;29;Porangatu;-13.44083;-49.14861
BR;14;Pontes e Lacerda;-15.22611;-59.33528
BR;15;Ponte Nova;-20.41639;-42.90861
BR;11;Ponta Pora;-22.53611;-55.72556
BR;27;Pontal;-21.0225;-48.03722
BR;18;Ponta Grossa;-25.095;-50.16194
BR;15;Pompeu;-19.22444;-44.93528
BR;27;Pompeia;-22.10861;-50.17167
BR;26;Pomerode;-26.74056;-49.17694
BR;15;Pocos de Caldas;-21.78778;-46.56139
BR;14;Pocone;-16.25667;-56.62278
BR;5;Pocoes;-14.52972;-40.36528
BR;27;Poa;-23.52806;-46.34472
BR;29;Planaltina;-15.45278;-47.61417
BR;8;Piuma;-20.83778;-40.72194
BR;15;Piui;-20.46528;-45.95806
BR;15;Pitangui;-19.68278;-44.89028
BR;27;Pitangueiras;-21.00944;-48.22167
BR;18;Pitanga;-24.75722;-51.76139
BR;5;Piritiba;-11.73028;-40.55528
BR;29;Pires do Rio;-17.29972;-48.27944
BR;18;Piraquara;-25.44227;-49.06795
BR;27;Pirapozinho;-22.27528;-51.5
BR;15;Pirapora;-17.345;-44.94194
BR;27;Pirajui;-21.99861;-49.45722
BR;27;Piraju;-23.19361;-49.38389
BR;18;Pirai do Sul;-24.52611;-49.94861
BR;21;Pirai;-22.62917;-43.89806
BR;27;Pirassununga;-21.99611;-47.42583
BR;27;Piracicaba;-22.72528;-47.64917
BR;29;Piracanjuba;-17.30278;-49.01667
BR;27;Piracaia;-23.05389;-46.35806
BR;21;Pinheiral;-22.51278;-44.00056
BR;18;Pinhao;-25.69556;-51.65972
BR;27;Espirito Santo do Pinhal;-22.11583;-46.68278
BR;5;Pindobacu;-10.74167;-40.36083
BR;27;Pindamonhangaba;-22.92389;-45.46167
BR;27;Pilar do Sul;-23.81306;-47.71639
BR;27;Piedade;-23.71194;-47.42778
BR;21;Petropolis;-22.505;-43.17861
BR;27;Peruibe;-24.32;-46.99833
BR;27;Pereira Barreto;-20.63833;-51.10917
BR;15;Perdoes;-21.09083;-45.09139
BR;26;Penha;-26.76944;-48.64583
BR;2;Penedo;-10.29028;-36.58639
BR;27;Penapolis;-21.41972;-50.0775
BR;23;Pelotas;-31.77194;-52.3425
BR;15;Pedro Leopoldo;-19.61806;-44.04306
BR;27;Pedreira;-22.74194;-46.90139
BR;15;Pedra Azul;-16.00528;-41.29722
BR;27;Pederneiras;-22.35167;-48.775
BR;27;Paulinia;-22.76111;-47.15417
BR;15;Patrocinio;-18.94389;-46.9925
BR;15;Patos de Minas;-18.57889;-46.51806
BR;18;Pato Branco;-26.22861;-52.67056
BR;21;Paty do Alferes;-22.42861;-43.41861
BR;15;Passos;-20.71889;-46.60972
BR;23;Passo Fundo;-28.26278;-52.40667
BR;23;Parobe;-29.62861;-50.83472
BR;21;Paraty;-23.21778;-44.71306
BR;18;Paranavai;-23.07306;-52.46528
BR;27;Paranapanema;-23.3863;-48.72441
BR;11;Paranaiba;-19.67722;-51.19083
BR;18;Paranagua;-25.51626;-48.52537
BR;21;Paraiba do Sul;-22.15847;-43.29321
BR;27;Paraguacu Paulista;-22.41278;-50.57583
BR;15;Paraguacu;-21.54722;-45.7375
BR;15;Para de Minas;-19.86028;-44.60833
BR;15;Paracatu;-17.22222;-46.87472
BR;21;Paracambi;-22.60829;-43.7084
BR;23;Panambi;-28.2925;-53.50167
BR;18;Palotina;-24.28389;-53.84
BR;27;Palmital;-22.78889;-50.2175
BR;23;Palmeira das Missoes;-27.89944;-53.31361
BR;18;Palmeira;-25.42944;-50.00639
BR;18;Palmas;-26.48417;-51.99056
BR;26;Palhoca;-27.64528;-48.66778
BR;18;Paicandu;-23.4575;-52.04861
BR;29;Padre Bernardo;-15.16595;-48.28281
BR;15;Ouro Preto;-20.39484;-43.50517
BR;15;Ouro Branco;-20.52334;-43.69486
BR;27;Ourinhos;-22.97889;-49.87056
BR;27;Osvaldo Cruz;-21.79667;-50.87861
BR;23;Osorio;-29.88667;-50.26972
BR;27;Osasco;-23.5325;-46.79167
BR;26;Orleans;-28.35889;-49.29139
BR;27;Orlandia;-20.72028;-47.88667
BR;15;Oliveira;-20.69639;-44.82722
BR;27;Olimpia;-20.73722;-48.91472
BR;27;Novo Horizonte;-21.46806;-49.22083
BR;23;Novo Hamburgo;-29.67833;-51.13056
BR;5;Nova Vicosa;-17.89194;-39.37194
BR;8;Nova Venecia;-18.71056;-40.40056
BR;23;Nova Prata;-28.78389;-51.61
BR;23;Nova Petropolis;-29.37639;-51.11444
BR;14;Nova Olimpia;-14.79722;-57.28806
BR;27;Nova Odessa;-22.7775;-47.29583
BR;15;Nova Lima;-19.98556;-43.84667
BR;21;Nova Iguacu;-22.75917;-43.45111
BR;27;Nova Granada;-20.53389;-49.31417
BR;21;Nova Friburgo;-22.28194;-42.53111
BR;15;Nova Era;-19.75;-43.0375
BR;28;Nossa Senhora do Socorro;-10.855;-37.12611
BR;28;Nossa Senhora da Gloria;-10.21833;-37.42028
BR;21;Niteroi;-22.88333;-43.10361
BR;29;Niquelandia;-14.47389;-48.45972
BR;21;Nilopolis;-22.8075;-43.41389
BR;29;Neropolis;-16.40639;-49.21861
BR;15;Nepomuceno;-21.23342;-45.23488
BR;5;Nazare;-13.035;-39.01444
BR;11;Navirai;-23.065;-54.19056
BR;26;Navegantes;-26.89889;-48.65417
BR;15;Nanuque;-17.83917;-40.35389
BR;15;Muzambinho;-21.37583;-46.52556
BR;5;Muritiba;-12.91667;-39.25
BR;15;Muriae;-21.13056;-42.36639
BR;5;Mucuri;-18.08639;-39.55083
BR;5;Morro do Chapeu;-11.54852;-41.15804
BR;27;Morro Agudo;-20.73139;-48.05778
BR;29;Morrinhos;-17.73111;-49.09944
BR;15;Montes Claros;-16.735;-43.86167
BR;15;Monte Santo de Minas;-21.18972;-46.98028
BR;23;Montenegro;-29.68861;-51.46111
BR;27;Monte Mor;-22.94667;-47.31583
BR;15;Monte Carmelo;-18.72472;-47.49861
BR;27;Monte Azul Paulista;-20.90722;-48.64139
BR;27;Monte Aprazivel;-20.7725;-49.71417
BR;27;Monte Alto;-21.26111;-48.49639
BR;27;Mongagua;-24.09306;-46.62083
BR;27;Mogi Mirim;-22.43194;-46.95778
BR;27;Mogi Guacu;-22.3677;-46.94552
BR;27;Mogi das Cruzes;-23.52278;-46.18833
BR;27;Mococa;-21.46778;-47.00472
BR;27;Mirandopolis;-21.13361;-51.10167
BR;21;Miracema;-21.41222;-42.19667
BR;29;Mineiros;-17.56944;-52.55111
BR;21;Miguel Pereira;-22.45389;-43.46889
BR;27;Miguelopolis;-20.17944;-48.03194
BR;21;Mendes;-22.52667;-43.73278
BR;18;Medianeira;-25.29528;-54.09389
BR;5;Medeiros Neto;-17.37389;-40.22056
BR;27;Maua;-23.66778;-46.46139
BR;15;Matozinhos;-19.55778;-44.08139
BR;15;Mateus Leme;-19.98639;-44.42778
BR;27;Matao;-21.60333;-48.36583
BR;5;Mata de Sao Joao;-12.53028;-38.29917
BR;5;Mascote;-15.56306;-39.3025
BR;27;Martinopolis;-22.14583;-51.17083
BR;18;Maringa;-23.42528;-51.93861
BR;27;Marilia;-22.21389;-49.94583
BR;21;Marica;-22.91944;-42.81861
BR;15;Mariana;-20.37778;-43.41611
BR;18;Marialva;-23.485;-51.79167
BR;18;Marechal Candido Rondon;-24.55611;-54.05667
BR;23;Marau;-28.44917;-52.2
BR;8;Marataizes;-21.04333;-40.82444
BR;5;Maragogipe;-12.77778;-38.91944
BR;5;Maracas;-13.44111;-40.43083
BR;11;Maracaju;-21.61444;-55.16833
BR;15;Manhumirim;-20.35778;-41.95806
BR;15;Manhuacu;-20.25806;-42.03361
BR;21;Mangaratiba;-22.95972;-44.04056
BR;18;Mandaguari;-23.5475;-51.67083
BR;27;Mairipora;-23.31861;-46.58667
BR;27;Mairinque;-23.54583;-47.18333
BR;26;Mafra;-26.11139;-49.80528
BR;15;Machado;-21.67472;-45.91972
BR;27;Macatuba;-22.50222;-48.71139
BR;21;Macae;-22.38484;-41.78324
BR;29;Luziania;-16.2525;-47.95028
BR;14;Lucas;-16.33333;-55.93333
BR;27;Louveira;-23.08639;-46.95056
BR;27;Lorena;-22.73083;-45.12472
BR;18;Londrina;-23.31028;-51.16278
BR;18;Loanda;-22.92306;-53.13722
BR;5;Livramento do Brumado;-13.65145;-41.84564
BR;27;Lins;-21.67861;-49.7425
BR;8;Linhares;-19.39111;-40.07222
BR;27;Limeira;-22.56472;-47.40167
BR;15;Leopoldina;-21.53194;-42.64306
BR;27;Lencois Paulista;-22.59861;-48.80028
BR;27;Leme;-22.18556;-47.39028
BR;15;Lavras;-21.24528;-44.99972
BR;18;Laranjeiras do Sul;-25.40778;-52.41611
BR;28;Laranjeiras;-10.80639;-37.17
BR;27;Laranjal Paulista;-23.04972;-47.83667
BR;18;Lapa;-25.76972;-49.71583
BR;15;Lajinha;-20.15139;-41.62278
BR;26;Lages;-27.81611;-50.32611
BR;23;Lajeado;-29.46694;-51.96139
BR;26;Laguna;-28.4825;-48.78083
BR;23;Lagoa Vermelha;-28.20861;-51.52583
BR;15;Lagoa Santa;-19.63006;-43.9009
BR;15;Lagoa da Prata;-20.0225;-45.54361
BR;28;Lagarto;-10.91722;-37.65
BR;11;Ladario;-19.00472;-57.60167
BR;27;Jundiai;-23.18639;-46.88417
BR;23;Julio de Castilhos;-29.22694;-53.68167
BR;15;Juiz de Fora;-21.76417;-43.35028
BR;15;Juatuba;-19.95194;-44.34278
BR;27;Jose Bonifacio;-21.05278;-49.68833
BR;26;Joinville;-26.30444;-48.84556
BR;15;Joao Pinheiro;-17.7425;-46.1725
BR;15;Joao Monlevade;-19.81;-43.17361
BR;26;Joacaba;-27.17806;-51.50472
BR;5;Jeremoabo;-10.075;-38.48083
BR;15;Jequitinhonha;-16.43389;-41.00333
BR;5;Jequie;-13.85875;-40.08512
BR;27;Jau;-22.29639;-48.55778
BR;29;Jatai;-17.87939;-51.72166
BR;27;Jarinu;-23.10139;-46.72833
